review,analysis,k,span_years,studies_per_year,start_year,end_year
CD003774_pub5_data.rds,5::overall,66,21,3.14285714285714,1989,2010
CD003774_pub5_data.rds,6::overall,27,21,1.28571428571429,1989,2010
CD003774_pub5_data.rds,7::overall,16,17,0.941176470588235,1993,2010
CD003774_pub5_data.rds,8::overall,25,21,1.19047619047619,1989,2010
CD003774_pub5_data.rds,9::overall,26,17,1.52941176470588,1993,2010
CD003774_pub5_data.rds,10::overall,25,13,1.92307692307692,1989,2002
CD003774_pub5_data.rds,11::overall,41,11,3.72727272727273,1992,2003
CD003774_pub5_data.rds,12::overall,15,13,1.15384615384615,1989,2002
CD003774_pub5_data.rds,13::overall,17,10,1.7,1992,2002
CD003774_pub5_data.rds,14::overall,14,10,1.4,1989,1999
CD003774_pub5_data.rds,15::overall,42,13,3.23076923076923,1989,2002
CD003774_pub5_data.rds,16::overall,13,13,1,1989,2002
CD003774_pub5_data.rds,18::overall,23,10,2.3,1989,1999
CD003833_pub5_data.rds,1::overall,6,21,0.285714285714286,1990,2011
CD003833_pub5_data.rds,3::overall,15,27,0.555555555555556,1984,2011
CD003962_pub3_data.rds,1::overall,13,23,0.565217391304348,1993,2016
CD003962_pub3_data.rds,2::overall,20,38,0.526315789473684,1980,2018
CD003962_pub3_data.rds,3::overall,14,25,0.56,1994,2019
CD003962_pub3_data.rds,4::overall,36,31,1.16129032258065,1989,2020
CD003962_pub3_data.rds,6::overall,12,33,0.363636363636364,1987,2020
CD003962_pub3_data.rds,8::overall,34,40,0.85,1980,2020
CD003962_pub3_data.rds,9::overall,11,28,0.392857142857143,1987,2015
CD003962_pub3_data.rds,10::overall,11,35,0.314285714285714,1980,2015
CD003962_pub3_data.rds,11::overall,5,18,0.277777777777778,1997,2015
CD003962_pub3_data.rds,12::overall,26,19,1.36842105263158,1997,2016
CD003962_pub3_data.rds,13::overall,18,36,0.5,1984,2020
CD003962_pub3_data.rds,15::overall,6,12,0.5,2008,2020
CD003962_pub3_data.rds,5::overall,8,29,0.275862068965517,1987,2016
CD003962_pub3_data.rds,7::overall,7,30,0.233333333333333,1984,2014
CD004184_pub3_data.rds,3::overall,14,18,0.777777777777778,2003,2021
CD004184_pub3_data.rds,4::overall,14,8,1.75,2007,2015
CD004184_pub3_data.rds,5::overall,52,29,1.79310344827586,1992,2021
CD004184_pub3_data.rds,6::overall,52,29,1.79310344827586,1992,2021
CD004184_pub3_data.rds,7::overall,14,17,0.823529411764706,1998,2015
CD004184_pub3_data.rds,8::overall,14,17,0.823529411764706,1998,2015
CD004184_pub3_data.rds,9::overall,10,8,1.25,2007,2015
CD004184_pub3_data.rds,10::overall,10,8,1.25,2007,2015
CD004307_pub7_data.rds,1::1,7,13,0.538461538461538,2007,2020
CD004307_pub7_data.rds,1::2,32,31,1.03225806451613,1993,2024
CD004307_pub7_data.rds,2::1,10,20,0.5,2002,2022
CD004307_pub7_data.rds,2::2,29,31,0.935483870967742,1993,2024
CD004307_pub7_data.rds,3::NA,46,31,1.48387096774194,1993,2024
CD004307_pub7_data.rds,1::NA,13,22,0.590909090909091,2000,2022
CD004307_pub7_data.rds,2::NA,11,22,0.5,2000,2022
CD004376_pub4_data.rds,1::overall,230,31,7.41935483870968,1992,2023
CD004376_pub4_data.rds,2::overall,213,31,6.87096774193548,1992,2023
CD004376_pub4_data.rds,3::overall,175,27,6.48148148148148,1996,2023
CD004376_pub4_data.rds,4::overall,122,27,4.51851851851852,1996,2023
CD004376_pub4_data.rds,5::overall,176,31,5.67741935483871,1992,2023
CD004376_pub4_data.rds,6::overall,99,31,3.19354838709677,1992,2023
CD004406_pub6_data.rds,1::overall,17,38,0.447368421052632,1973,2011
CD004406_pub6_data.rds,2::overall,15,29,0.517241379310345,1982,2011
CD004406_pub6_data.rds,3::overall,11,26,0.423076923076923,1985,2011
CD004406_pub6_data.rds,4::overall,11,29,0.379310344827586,1982,2011
CD004406_pub6_data.rds,6::overall,7,17,0.411764705882353,1985,2002
CD004406_pub6_data.rds,7::overall,10,11,0.909090909090909,1991,2002
CD004417_pub6_data.rds,1::overall,55,34,1.61764705882353,1987,2021
CD004417_pub6_data.rds,2::overall,35,34,1.02941176470588,1987,2021
CD004417_pub6_data.rds,3::overall,18,24,0.75,1997,2021
CD004417_pub6_data.rds,4::overall,11,24,0.458333333333333,1997,2021
CD004508_pub5_data.rds,2::overall,6,17,0.352941176470588,1998,2015
CD004508_pub5_data.rds,8::overall,5,17,0.294117647058824,1998,2015
CD004508_pub5_data.rds,11::overall,5,17,0.294117647058824,1998,2015
CD004661_pub4_data.rds,1::overall,55,21,2.61904761904762,2002,2023
CD004661_pub4_data.rds,2::overall,70,21,3.33333333333333,2002,2023
CD004661_pub4_data.rds,3::overall,55,21,2.61904761904762,2002,2023
CD004661_pub4_data.rds,4::overall,27,20,1.35,2003,2023
CD004661_pub4_data.rds,5::overall,31,20,1.55,2003,2023
CD004661_pub4_data.rds,6::overall,24,20,1.2,2003,2023
CD004661_pub4_data.rds,7::overall,23,20,1.15,2003,2023
CD004661_pub4_data.rds,8::overall,31,20,1.55,2003,2023
CD004661_pub4_data.rds,9::overall,22,21,1.04761904761905,2002,2023
CD004661_pub4_data.rds,10::overall,17,21,0.80952380952381,2002,2023
CD004661_pub4_data.rds,11::overall,21,21,1,2002,2023
CD004661_pub4_data.rds,12::overall,14,20,0.7,2003,2023
CD004661_pub4_data.rds,13::overall,18,20,0.9,2003,2023
CD004661_pub4_data.rds,14::overall,17,20,0.85,2003,2023
CD004661_pub4_data.rds,15::overall,19,20,0.95,2003,2023
CD004661_pub4_data.rds,16::overall,6,20,0.3,2003,2023
CD004661_pub4_data.rds,19::overall,8,20,0.4,2003,2023
CD004661_pub4_data.rds,20::overall,6,20,0.3,2003,2023
CD004661_pub4_data.rds,21::overall,7,20,0.35,2003,2023
CD004667_pub6_data.rds,1::overall,60,31,1.93548387096774,1989,2020
CD004667_pub6_data.rds,2::overall,64,31,2.06451612903226,1989,2020
CD004667_pub6_data.rds,3::overall,60,31,1.93548387096774,1989,2020
CD004667_pub6_data.rds,4::overall,48,31,1.54838709677419,1989,2020
CD004667_pub6_data.rds,5::overall,48,31,1.54838709677419,1989,2020
CD004667_pub6_data.rds,6::overall,40,27,1.48148148148148,1993,2020
CD004667_pub6_data.rds,7::overall,40,31,1.29032258064516,1989,2020
CD004667_pub6_data.rds,10::overall,14,31,0.451612903225806,1989,2020
CD004667_pub6_data.rds,11::overall,14,31,0.451612903225806,1989,2020
CD004667_pub6_data.rds,12::overall,15,31,0.483870967741936,1989,2020
CD004667_pub6_data.rds,13::overall,7,31,0.225806451612903,1989,2020
CD004667_pub6_data.rds,14::overall,11,31,0.354838709677419,1989,2020
CD004667_pub6_data.rds,15::overall,8,31,0.258064516129032,1989,2020
CD004667_pub6_data.rds,18::overall,11,26,0.423076923076923,1994,2020
CD004667_pub6_data.rds,20::overall,8,31,0.258064516129032,1989,2020
CD004667_pub6_data.rds,22::overall,13,31,0.419354838709677,1989,2020
CD004667_pub6_data.rds,23::overall,13,31,0.419354838709677,1989,2020
CD004667_pub6_data.rds,24::overall,12,31,0.387096774193548,1989,2020
CD004703_pub3_data.rds,1::overall,40,26,1.53846153846154,1996,2022
CD004703_pub3_data.rds,2::overall,26,26,1,1996,2022
CD004703_pub3_data.rds,3::overall,33,26,1.26923076923077,1996,2022
CD004703_pub3_data.rds,5::overall,15,26,0.576923076923077,1996,2022
CD004736_pub6_data.rds,1::overall,38,59,0.64406779661017,1955,2014
CD004736_pub6_data.rds,2::overall,37,59,0.627118644067797,1955,2014
CD004736_pub6_data.rds,3::overall,36,57,0.631578947368421,1955,2012
CD004736_pub6_data.rds,4::overall,37,59,0.627118644067797,1955,2014
CD004736_pub6_data.rds,5::overall,37,59,0.627118644067797,1955,2014
CD004736_pub6_data.rds,6::overall,19,43,0.441860465116279,1971,2014
CD004736_pub6_data.rds,7::overall,19,43,0.441860465116279,1971,2014
CD004736_pub6_data.rds,8::overall,19,38,0.5,1976,2014
CD004736_pub6_data.rds,9::overall,20,26,0.769230769230769,1988,2014
CD004736_pub6_data.rds,10::overall,26,38,0.68421052631579,1976,2014
CD004736_pub6_data.rds,11::overall,21,38,0.552631578947369,1976,2014
CD004736_pub6_data.rds,12::overall,22,38,0.578947368421053,1976,2014
CD004736_pub6_data.rds,13::overall,22,38,0.578947368421053,1976,2014
CD004736_pub6_data.rds,14::overall,23,38,0.605263157894737,1976,2014
CD004736_pub6_data.rds,15::overall,20,32,0.625,1982,2014
CD004736_pub6_data.rds,16::overall,13,30,0.433333333333333,1982,2012
CD004736_pub6_data.rds,17::overall,25,54,0.462962962962963,1958,2012
CD004736_pub6_data.rds,18::overall,26,54,0.481481481481482,1958,2012
CD004736_pub6_data.rds,19::overall,26,54,0.481481481481482,1958,2012
CD004736_pub6_data.rds,20::overall,30,54,0.555555555555556,1958,2012
CD004736_pub6_data.rds,21::overall,26,54,0.481481481481482,1958,2012
CD004736_pub6_data.rds,22::overall,22,57,0.385964912280702,1955,2012
CD004736_pub6_data.rds,23::overall,22,57,0.385964912280702,1955,2012
CD004736_pub6_data.rds,24::overall,20,57,0.350877192982456,1955,2012
CD004736_pub6_data.rds,25::overall,22,57,0.385964912280702,1955,2012
CD004736_pub6_data.rds,26::overall,20,57,0.350877192982456,1955,2012
CD004736_pub6_data.rds,27::overall,9,30,0.3,1982,2012
CD004736_pub6_data.rds,28::overall,24,36,0.666666666666667,1976,2012
CD004736_pub6_data.rds,29::overall,24,46,0.521739130434783,1966,2012
CD004736_pub6_data.rds,30::overall,22,46,0.478260869565217,1966,2012
CD004736_pub6_data.rds,31::overall,21,46,0.456521739130435,1966,2012
CD004736_pub6_data.rds,32::overall,23,36,0.638888888888889,1976,2012
CD004736_pub6_data.rds,33::overall,27,46,0.586956521739131,1966,2012
CD004736_pub6_data.rds,34::overall,27,46,0.586956521739131,1966,2012
CD004736_pub6_data.rds,35::overall,25,46,0.543478260869565,1966,2012
CD004736_pub6_data.rds,36::overall,29,46,0.630434782608696,1966,2012
CD004736_pub6_data.rds,37::overall,27,46,0.586956521739131,1966,2012
CD004736_pub6_data.rds,38::overall,20,36,0.555555555555556,1976,2012
CD004736_pub6_data.rds,39::overall,18,45,0.4,1967,2012
CD004736_pub6_data.rds,40::overall,20,30,0.666666666666667,1982,2012
CD004736_pub6_data.rds,41::overall,17,45,0.377777777777778,1967,2012
CD004736_pub6_data.rds,42::overall,16,30,0.533333333333333,1982,2012
CD004736_pub6_data.rds,43::overall,6,30,0.2,1982,2012
CD004736_pub6_data.rds,44::overall,8,30,0.266666666666667,1982,2012
CD004736_pub6_data.rds,45::overall,19,57,0.333333333333333,1955,2012
CD004736_pub6_data.rds,46::overall,12,23,0.521739130434783,1989,2012
CD004736_pub6_data.rds,47::overall,11,23,0.478260869565217,1989,2012
CD004736_pub6_data.rds,48::overall,17,41,0.414634146341463,1971,2012
CD004736_pub6_data.rds,49::overall,9,70,0.128571428571429,1947,2017
CD004736_pub6_data.rds,50::overall,9,57,0.157894736842105,1955,2012
CD004736_pub6_data.rds,51::overall,10,57,0.175438596491228,1955,2012
CD004736_pub6_data.rds,52::overall,6,36,0.166666666666667,1976,2012
CD004736_pub6_data.rds,53::overall,21,55,0.381818181818182,1955,2010
CD004736_pub6_data.rds,54::overall,14,55,0.254545454545455,1955,2010
CD004736_pub6_data.rds,55::overall,9,43,0.209302325581395,1967,2010
CD004736_pub6_data.rds,56::overall,16,39,0.41025641025641,1971,2010
CD004736_pub6_data.rds,57::overall,9,70,0.128571428571429,1947,2017
CD004736_pub6_data.rds,58::overall,8,48,0.166666666666667,1955,2003
CD004736_pub6_data.rds,59::overall,8,48,0.166666666666667,1955,2003
CD004736_pub6_data.rds,60::overall,5,37,0.135135135135135,1966,2003
CD004736_pub6_data.rds,61::overall,10,48,0.208333333333333,1955,2003
CD004736_pub6_data.rds,62::overall,8,48,0.166666666666667,1955,2003
CD004736_pub6_data.rds,63::overall,5,49,0.102040816326531,1960,2009
CD004736_pub6_data.rds,68::overall,6,44,0.136363636363636,1966,2010
CD004736_pub6_data.rds,69::overall,5,43,0.116279069767442,1960,2003
CD004736_pub6_data.rds,76::overall,5,13,0.384615384615385,1997,2010
CD004762_pub3_data.rds,1::overall,7,31,0.225806451612903,1990,2021
CD004762_pub3_data.rds,2::overall,9,11,0.818181818181818,2010,2021
CD004762_pub3_data.rds,3::overall,5,9,0.555555555555556,2012,2021
CD004762_pub3_data.rds,4::overall,6,9,0.666666666666667,2012,2021
CD004871_pub5_data.rds,1::overall,26,20,1.3,2001,2021
CD004871_pub5_data.rds,2::overall,9,19,0.473684210526316,2001,2020
CD004871_pub5_data.rds,3::overall,9,18,0.5,2003,2021
CD004871_pub5_data.rds,4::overall,9,10,0.9,2010,2020
CD004871_pub5_data.rds,8::overall,9,19,0.473684210526316,2001,2020
CD004871_pub5_data.rds,9::overall,12,13,0.923076923076923,2008,2021
CD004871_pub5_data.rds,10::overall,11,13,0.846153846153846,2008,2021
CD004871_pub5_data.rds,11::overall,8,10,0.8,2010,2020
CD004871_pub5_data.rds,12::overall,7,10,0.7,2010,2020
CD004871_pub5_data.rds,13::overall,6,9,0.666666666666667,2010,2019
CD004925_pub4_data.rds,1::overall,32,27,1.18518518518519,1995,2022
CD004925_pub4_data.rds,2::overall,11,27,0.407407407407407,1995,2022
CD004925_pub4_data.rds,3::overall,10,27,0.37037037037037,1995,2022
CD004925_pub4_data.rds,4::overall,10,25,0.4,1995,2020
CD004925_pub4_data.rds,5::overall,8,25,0.32,1995,2020
CD004925_pub4_data.rds,6::overall,8,21,0.380952380952381,1995,2016
CD004925_pub4_data.rds,7::overall,8,25,0.32,1995,2020
CD004953_pub5_data.rds,1::1,7,19,0.368421052631579,2005,2024
CD004953_pub5_data.rds,2::NA,12,19,0.631578947368421,2005,2024
CD004953_pub5_data.rds,3::1,6,16,0.375,2005,2021
CD004953_pub5_data.rds,3::2,11,16,0.6875,2005,2021
CD004953_pub5_data.rds,4::NA,9,9,1,2015,2024
CD004953_pub5_data.rds,5::1,5,19,0.263157894736842,2005,2024
CD004953_pub5_data.rds,5::2,6,4,1.5,2015,2019
CD004953_pub5_data.rds,6::NA,12,19,0.631578947368421,2005,2024
CD004953_pub5_data.rds,7::1,7,16,0.4375,2005,2021
CD004953_pub5_data.rds,7::3,5,14,0.357142857142857,2005,2019
CD004953_pub5_data.rds,8::1,7,16,0.4375,2005,2021
CD004953_pub5_data.rds,8::2,5,14,0.357142857142857,2005,2019
CD004953_pub5_data.rds,9::2,11,16,0.6875,2005,2021
CD004953_pub5_data.rds,10::NA,6,14,0.428571428571429,2005,2019
CD004953_pub5_data.rds,11::NA,6,14,0.428571428571429,2005,2019
CD004953_pub5_data.rds,12::NA,8,16,0.5,2005,2021
CD004953_pub5_data.rds,13::1,6,14,0.428571428571429,2005,2019
CD005133_pub4_data.rds,1::overall,21,29,0.724137931034483,1994,2023
CD005133_pub4_data.rds,2::overall,16,29,0.551724137931035,1994,2023
CD005133_pub4_data.rds,3::overall,28,26,1.07692307692308,1997,2023
CD005133_pub4_data.rds,4::overall,13,26,0.5,1997,2023
CD005133_pub4_data.rds,5::overall,19,26,0.730769230769231,1997,2023
CD005133_pub4_data.rds,7::overall,9,25,0.36,1994,2019
CD005133_pub4_data.rds,8::overall,56,29,1.93103448275862,1994,2023
CD005187_pub6_data.rds,4::overall,6,12,0.5,1997,2009
CD005187_pub6_data.rds,5::overall,10,12,0.833333333333333,1997,2009
CD005343_pub7_data.rds,2::overall,10,6,1.66666666666667,2010,2016
CD005343_pub7_data.rds,3::overall,6,6,1,2010,2016
CD005343_pub7_data.rds,4::overall,9,6,1.5,2010,2016
CD005343_pub7_data.rds,7::overall,32,6,5.33333333333333,2010,2016
CD005343_pub7_data.rds,8::overall,9,6,1.5,2010,2016
CD005343_pub7_data.rds,9::overall,15,6,2.5,2010,2016
CD005343_pub7_data.rds,10::overall,16,6,2.66666666666667,2010,2016
CD005343_pub7_data.rds,11::overall,15,6,2.5,2010,2016
CD005343_pub7_data.rds,12::overall,16,6,2.66666666666667,2010,2016
CD005343_pub7_data.rds,13::overall,8,0,8,2016,2016
CD005343_pub7_data.rds,14::overall,8,0,8,2016,2016
CD005495_pub5_data.rds,1::overall,110,39,2.82051282051282,1984,2023
CD005495_pub5_data.rds,2::overall,45,39,1.15384615384615,1984,2023
CD005495_pub5_data.rds,3::overall,24,25,0.96,1984,2009
CD005495_pub5_data.rds,4::overall,92,39,2.35897435897436,1984,2023
CD005495_pub5_data.rds,5::overall,12,3,4,2006,2009
CD005495_pub5_data.rds,6::overall,12,24,0.5,1985,2009
CD005495_pub5_data.rds,7::overall,12,11,1.09090909090909,1998,2009
CD005495_pub5_data.rds,8::overall,36,34,1.05882352941176,1985,2019
CD005566_pub4_data.rds,1::overall,130,43,3.02325581395349,1977,2020
CD005566_pub4_data.rds,2::overall,108,44,2.45454545454545,1976,2020
CD005566_pub4_data.rds,3::overall,102,44,2.31818181818182,1976,2020
CD005566_pub4_data.rds,4::overall,96,43,2.23255813953488,1977,2020
CD005566_pub4_data.rds,5::overall,86,42,2.04761904761905,1977,2019
CD005566_pub4_data.rds,6::overall,109,25,4.36,1995,2020
CD005566_pub4_data.rds,7::overall,108,42,2.57142857142857,1977,2019
CD005566_pub4_data.rds,8::overall,80,24,3.33333333333333,1995,2019
CD005566_pub4_data.rds,9::overall,32,25,1.28,1995,2020
CD005566_pub4_data.rds,10::overall,30,28,1.07142857142857,1991,2019
CD005566_pub4_data.rds,11::overall,25,24,1.04166666666667,1995,2019
CD005582_pub5_data.rds,3::overall,6,26,0.230769230769231,1970,1996
CD005582_pub5_data.rds,4::overall,6,26,0.230769230769231,1970,1996
CD005595_pub4_data.rds,1::overall,23,31,0.741935483870968,1991,2022
CD005595_pub4_data.rds,2::overall,25,26,0.961538461538461,1996,2022
CD005595_pub4_data.rds,3::overall,16,33,0.484848484848485,1989,2022
CD005595_pub4_data.rds,4::overall,10,17,0.588235294117647,2005,2022
CD005595_pub4_data.rds,5::overall,13,15,0.866666666666667,2007,2022
CD005595_pub4_data.rds,6::overall,10,13,0.769230769230769,2009,2022
CD005595_pub4_data.rds,7::overall,7,15,0.466666666666667,2005,2020
CD005595_pub4_data.rds,8::overall,12,36,0.333333333333333,1986,2022
CD005595_pub4_data.rds,9::overall,9,17,0.529411764705882,2005,2022
CD005595_pub4_data.rds,10::overall,39,36,1.08333333333333,1986,2022
CD005595_pub4_data.rds,11::overall,50,34,1.47058823529412,1986,2020
CD005595_pub4_data.rds,12::overall,38,33,1.15151515151515,1989,2022
CD005951_pub5_data.rds,1::overall,14,18,0.777777777777778,2005,2023
CD005951_pub5_data.rds,2::overall,14,22,0.636363636363636,2001,2023
CD005951_pub5_data.rds,3::overall,8,21,0.380952380952381,1999,2020
CD005951_pub5_data.rds,4::overall,15,24,0.625,1999,2023
CD005951_pub5_data.rds,5::overall,17,22,0.772727272727273,2001,2023
CD006023_pub4_data.rds,1::NA,81,32,2.53125,1992,2024
CD006023_pub4_data.rds,2::NA,56,30,1.86666666666667,1994,2024
CD006023_pub4_data.rds,3::NA,62,32,1.9375,1992,2024
CD006023_pub4_data.rds,4::NA,53,32,1.65625,1992,2024
CD006023_pub4_data.rds,5::NA,54,32,1.6875,1992,2024
CD006023_pub4_data.rds,6::NA,68,30,2.26666666666667,1994,2024
CD006023_pub4_data.rds,7::NA,28,26,1.07692307692308,1998,2024
CD006023_pub4_data.rds,8::NA,30,30,1,1994,2024
CD006023_pub4_data.rds,9::NA,25,21,1.19047619047619,2003,2024
CD006023_pub4_data.rds,10::NA,18,22,0.818181818181818,2002,2024
CD006023_pub4_data.rds,11::NA,18,17,1.05882352941176,2007,2024
CD006023_pub4_data.rds,12::NA,14,15,0.933333333333333,2008,2023
CD006023_pub4_data.rds,13::NA,22,18,1.22222222222222,2005,2023
CD006023_pub4_data.rds,14::NA,21,29,0.724137931034483,1994,2023
CD006023_pub4_data.rds,15::NA,17,18,0.944444444444444,2005,2023
CD006023_pub4_data.rds,16::NA,14,16,0.875,2007,2023
CD006023_pub4_data.rds,17::NA,20,29,0.689655172413793,1994,2023
CD006023_pub4_data.rds,18::NA,36,24,1.5,1999,2023
CD006023_pub4_data.rds,19::NA,31,22,1.40909090909091,1999,2021
CD006023_pub4_data.rds,20::NA,32,24,1.33333333333333,1999,2023
CD006023_pub4_data.rds,21::NA,16,24,0.666666666666667,1999,2023
CD006023_pub4_data.rds,22::NA,18,19,0.947368421052632,2002,2021
CD006023_pub4_data.rds,23::NA,14,15,0.933333333333333,2007,2022
CD006023_pub4_data.rds,24::NA,8,15,0.533333333333333,2007,2022
CD006023_pub4_data.rds,25::NA,6,10,0.6,2011,2021
CD006023_pub4_data.rds,1::1,12,18,0.666666666666667,2003,2021
CD006023_pub4_data.rds,1::2,25,22,1.13636363636364,1999,2021
CD006023_pub4_data.rds,2::1,8,16,0.5,2005,2021
CD006023_pub4_data.rds,2::2,24,22,1.09090909090909,1999,2021
CD006023_pub4_data.rds,3::1,8,22,0.363636363636364,1999,2021
CD006023_pub4_data.rds,3::2,11,12,0.916666666666667,2002,2014
CD006023_pub4_data.rds,4::2,8,22,0.363636363636364,1999,2021
CD006023_pub4_data.rds,5::2,11,22,0.5,1999,2021
CD006023_pub4_data.rds,6::1,7,22,0.318181818181818,1999,2021
CD006023_pub4_data.rds,6::2,6,9,0.666666666666667,2005,2014
CD006027_pub3_data.rds,1::overall,28,42,0.666666666666667,1980,2022
CD006027_pub3_data.rds,2::overall,33,42,0.785714285714286,1980,2022
CD006027_pub3_data.rds,3::overall,16,32,0.5,1990,2022
CD006027_pub3_data.rds,4::overall,9,27,0.333333333333333,1990,2017
CD006124_pub3_data.rds,1::overall,14,13,1.07692307692308,2001,2014
CD006124_pub3_data.rds,2::overall,16,16,1,2001,2017
CD006124_pub3_data.rds,3::overall,15,16,0.9375,2001,2017
CD006124_pub3_data.rds,4::overall,15,16,0.9375,2001,2017
CD006124_pub3_data.rds,5::overall,14,16,0.875,2001,2017
CD006124_pub3_data.rds,6::overall,13,16,0.8125,2001,2017
CD006124_pub3_data.rds,7::overall,9,16,0.5625,2001,2017
CD006182_pub3_data.rds,1::1,20,15,1.33333333333333,2006,2021
CD006182_pub3_data.rds,2::1,11,15,0.733333333333333,2006,2021
CD006182_pub3_data.rds,3::1,10,15,0.666666666666667,2006,2021
CD006182_pub3_data.rds,4::1,8,15,0.533333333333333,2006,2021
CD006182_pub3_data.rds,6::1,5,15,0.333333333333333,2006,2021
CD006182_pub3_data.rds,1::2,8,15,0.533333333333333,2006,2021
CD006185_pub6_data.rds,1::NA,51,22,2.31818181818182,2002,2024
CD006185_pub6_data.rds,2::NA,8,16,0.5,2006,2022
CD006185_pub6_data.rds,3::NA,73,21,3.47619047619048,2002,2023
CD006185_pub6_data.rds,4::NA,17,16,1.0625,2006,2022
CD006185_pub6_data.rds,5::NA,42,19,2.21052631578947,2004,2023
CD006185_pub6_data.rds,6::NA,15,14,1.07142857142857,2007,2021
CD006185_pub6_data.rds,7::1,20,22,0.909090909090909,2002,2024
CD006185_pub6_data.rds,7::2,54,19,2.84210526315789,2004,2023
CD006185_pub6_data.rds,7::3,23,10,2.3,2014,2024
CD006185_pub6_data.rds,8::NA,101,22,4.59090909090909,2002,2024
CD006185_pub6_data.rds,1::1,135,22,6.13636363636364,2002,2024
CD006185_pub6_data.rds,1::2,78,22,3.54545454545455,2002,2024
CD006185_pub6_data.rds,1::3,60,22,2.72727272727273,2002,2024
CD006185_pub6_data.rds,1::4,19,22,0.863636363636364,2002,2024
CD006185_pub6_data.rds,1::5,42,22,1.90909090909091,2002,2024
CD006185_pub6_data.rds,2::1,58,21,2.76190476190476,2002,2023
CD006185_pub6_data.rds,2::2,46,19,2.42105263157895,2004,2023
CD006185_pub6_data.rds,2::3,38,21,1.80952380952381,2002,2023
CD006185_pub6_data.rds,3::1,34,18,1.88888888888889,2005,2023
CD006185_pub6_data.rds,3::2,27,19,1.42105263157895,2004,2023
CD006185_pub6_data.rds,3::3,20,16,1.25,2007,2023
CD006257_pub2_data.rds,1::overall,123,33,3.72727272727273,1987,2020
CD006257_pub2_data.rds,2::overall,80,33,2.42424242424242,1987,2020
CD006257_pub2_data.rds,3::overall,102,33,3.09090909090909,1987,2020
CD006257_pub2_data.rds,4::overall,25,32,0.78125,1987,2019
CD006257_pub2_data.rds,5::overall,23,25,0.92,1995,2020
CD006257_pub2_data.rds,6::overall,17,30,0.566666666666667,1989,2019
CD006257_pub2_data.rds,7::overall,21,24,0.875,1989,2013
CD006257_pub2_data.rds,8::overall,8,20,0.4,1992,2012
CD006257_pub2_data.rds,9::overall,16,20,0.8,1989,2009
CD006257_pub2_data.rds,10::overall,24,33,0.727272727272727,1987,2020
CD006257_pub2_data.rds,11::overall,38,32,1.1875,1987,2019
CD006257_pub2_data.rds,12::overall,29,25,1.16,1987,2012
CD006257_pub2_data.rds,13::overall,10,30,0.333333333333333,1989,2019
CD006257_pub2_data.rds,14::overall,14,26,0.538461538461538,1993,2019
CD006257_pub2_data.rds,15::overall,8,6,1.33333333333333,1996,2002
CD006257_pub2_data.rds,16::overall,5,8,0.625,1993,2001
CD006404_pub5_data.rds,1::NA,23,13,1.76923076923077,2010,2023
CD006404_pub5_data.rds,2::NA,20,8,2.5,2010,2018
CD006404_pub5_data.rds,3::NA,32,13,2.46153846153846,2010,2023
CD006404_pub5_data.rds,4::NA,31,8,3.875,2010,2018
CD006404_pub5_data.rds,5::NA,31,13,2.38461538461538,2010,2023
CD006404_pub5_data.rds,6::NA,21,13,1.61538461538462,2010,2023
CD006404_pub5_data.rds,7::NA,20,8,2.5,2010,2018
CD006404_pub5_data.rds,8::NA,24,8,3,2010,2018
CD006404_pub5_data.rds,9::NA,27,8,3.375,2010,2018
CD006404_pub5_data.rds,10::NA,12,6,2,2010,2016
CD006404_pub5_data.rds,11::NA,5,9,0.555555555555556,2016,2025
CD006404_pub5_data.rds,10::1,5,5,1,2011,2016
CD006404_pub5_data.rds,10::6,5,22,0.227272727272727,1996,2018
CD006404_pub5_data.rds,10::11,8,22,0.363636363636364,1996,2018
CD006404_pub5_data.rds,10::12,10,22,0.454545454545455,1996,2018
CD006404_pub5_data.rds,10::20,8,7,1.14285714285714,2011,2018
CD006404_pub5_data.rds,10::21,5,5,1,2011,2016
CD006404_pub5_data.rds,10::31,10,22,0.454545454545455,1996,2018
CD006404_pub5_data.rds,10::34,7,8,0.875,2010,2018
CD006475_pub3_data.rds,1::NA,13,17,0.764705882352941,2001,2018
CD006475_pub3_data.rds,2::NA,28,19,1.47368421052632,2001,2020
CD006475_pub3_data.rds,3::NA,12,13,0.923076923076923,2001,2014
CD006475_pub3_data.rds,5::NA,5,5,1,2006,2011
CD006475_pub3_data.rds,6::1,19,19,1,2001,2020
CD006475_pub3_data.rds,6::2,11,14,0.785714285714286,2006,2020
CD006475_pub3_data.rds,8::1,16,11,1.45454545454545,2001,2012
CD006475_pub3_data.rds,8::2,9,14,0.642857142857143,2006,2020
CD006475_pub3_data.rds,9::1,17,19,0.894736842105263,2001,2020
CD006475_pub3_data.rds,9::2,8,8,1,2006,2014
CD006475_pub3_data.rds,10::1,10,8,1.25,2001,2009
CD006475_pub3_data.rds,10::2,16,14,1.14285714285714,2006,2020
CD006475_pub3_data.rds,11::1,7,13,0.538461538461538,2001,2014
CD006475_pub3_data.rds,11::2,12,14,0.857142857142857,2006,2020
CD006475_pub3_data.rds,4::1,10,11,0.909090909090909,2001,2012
CD006475_pub3_data.rds,4::2,5,12,0.416666666666667,2006,2018
CD006475_pub3_data.rds,7::1,7,11,0.636363636363636,2001,2012
